Category,Message,Spam,Word_Count
real,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...,0,18
real,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,0,9
real,Ok.ok ok..then..whats ur todays plan,0,5
real,Nt joking seriously i told,0,5
real,Watching ajith film ah?,0,4
real,Ooooooh I forgot to tell u I can get on yoville on my phone,0,14
real,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!",0,20
real,I dont know exactly could you ask chechi.,0,8
real,Dunno lei shd b driving lor cos i go sch 1 hr oni.,0,13
real,As in i want custom officer discount oh.,0,8
real,That's necessarily respectful,0,3
real,Hi. Hope you had a good day. Have a better night.,0,11
real,And he's apparently bffs with carly quick now,0,8
real,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!鈥┾??〨ud evening...,0,26
real,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,0,21
real,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,0,27
real,So gd got free ice cream... I oso wan...,0,9
real,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,0,11
real,So how many days since then?,0,6
real,Dear are you angry i was busy dear,0,8
real,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...,0,36
real,... Are you in the pub?,0,6
real,There is a first time for everything :),0,8
real,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?",0,19
real,I ask if u meeting da ge tmr nite...,0,9
real,Gr8. So how do you handle the victoria island traffic. Plus when's the album due,0,15
real,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,0,17
real,East coast,0,2
real,You should get more chicken broth if you want ramen unless there's some I don't know about,0,17
real,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,0,23
real,Nope. I just forgot. Will show next week,0,8
real,So how are you really. What are you up to. How's the masters. And so on.,0,16
real,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),0,18
real,I dont know oh. Hopefully this month.,0,7
real,"Hi elaine, is today's meeting confirmed?",0,6
real,Ok k..sry i knw 2 siva..tats y i askd..,0,9
real,"Sorry, I'll call later",0,4
real,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...,0,20
real,Otherwise had part time job na-tuition..,0,6
real,Oh yeah! And my diet just flew out the window,0,10
spam,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,1,19
real,You didnt complete your gist oh.,0,6
real,"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can",0,22
real,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",0,20
real,If I was I wasn't paying attention,0,7
real,Thanx a lot 4 ur help!,0,6
real,You're gonna have to be way more specific than that,0,10
real,Jesus armand really is trying to tell everybody he can find,0,11
real,I'm wif him now buying tix lar...,0,7
real,Mode men or have you left.,0,6
real,Am slow in using biola's fne,0,6
real,What are youdoing later? Sar xxx,0,6
real,Hey i've booked the 2 lessons on sun liao...,0,9
real,Thank you. do you generally date the brothas?,0,8
real,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",0,19
real,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",0,21
spam,You have won a guaranteed 32000 award or maybe even £1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,1,31
real,Good morning. At the repair shop--the ONLY reason i'm up at this hour.,0,13
real,"And that's fine, I got enough bud to last most of the night at least",0,15
real,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?,0,22
real,So that takes away some money worries,0,7
real,"aight we can pick some up, you open before tonight?",0,10
spam,"Latest News! Police station toilet stolen, cops have nothing to go on!",1,12
real,Sac needs to carry on:),0,5
real,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.,0,44
real,What???? Hello wats talks email address?,0,6
real,Except theres a chick with huge boobs.,0,7
real,Im just wondering what your doing right now?,0,8
real,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,0,18
spam,For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk,1,16
real,Arun can u transfr me d amt,0,7
real,"Sorry, I'll call later",0,4
real,If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/,0,24
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,1,27
real,Ok i thk i got it. Then u wan me 2 come now or wat?,0,15
spam,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,1,26
real,U GOIN OUT 2NITE?,0,4
real,I will treasure every moment we spend together...,0,8
real,Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway,0,18
spam,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡,1,5
spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,1,27
spam,"URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",1,25
real,Ok lor.,0,2
real,I thought slide is enough.,0,5
real,Yup,0,1
real,Well obviously not because all the people in my cool college life went home ;_;,0,15
real,Ok lor ü reaching then message me.,0,7
real,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?,0,26
real,Dhoni have luck to win some big title.so we will win:),0,11
real,Yes princess! I want to please you every night. Your wish is my command...,0,14
real,What Today-sunday..sunday is holiday..so no work..,0,6
real,No probably  &lt;#&gt; %.,0,4
real,Really do hope the work doesnt get stressful. Have a gr8 day.,0,12
real,Have you seen who's back at Holby?!,0,7
real,Shall call now dear having food,0,6
spam,URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,1,27
real,So li hai... Me bored now da lecturer repeating last weeks stuff waste time...,0,14
real,", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy",0,39
real,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(,0,28
real,Ofcourse I also upload some songs,0,6
spam,2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out,1,28
real,K. I will sent it again,0,6
real,Oh thanks a lot..i already bought 2 eggs ..,0,9
real,K. I will sent it again,0,6
real,U studying in sch or going home? Anyway i'll b going 2 sch later.,0,14
spam,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,1,30
real,I think if he rule tamilnadu..then its very tough for our people.,0,12
real,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in.",0,34
real,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...",0,27
real,Yes... I trust u to buy new stuff ASAP so I can try it out,0,15
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",1,22
real,Why did I wake up on my own &gt;:(,0,9
real,Now get step 2 outta the way. Congrats again.,0,9
real,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,0,30
spam,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,1,21
real,Apo all other are mokka players only,0,7
real,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",0,15
real,Wait . I will msg after  &lt;#&gt;  min.,0,8
real,What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.,0,26
real,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8,0,27
real,I want to be inside you every night...,0,8
real,"Machan you go to gym tomorrow,  i wil come late goodnight.",0,11
real,Lol they were mad at first but then they woke up and gave in.,0,14
real,I went to project centre,0,5
real,"It‘s reassuring, in this crazy world.",0,6
real,"Just making dinner, you ?",0,5
real,Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave,0,13
real,Oh... Okie lor...We go on sat...,0,6
real,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,0,56
real,"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards...",0,29
real,Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt,0,33
real,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it.",0,27
real,Can you pls send me that company name. In saibaba colany,0,11
real,No. I dont want to hear anything,0,7
real,You are a big chic. Common. Declare,0,7
real,Thats cool. I want to please you...,0,7
real,Going to join tomorrow.,0,4
spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,1,25
real,I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs,0,23
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04,1,18
real,"Total disappointment, when I texted you was the craziest shit got :(",0,12
real,Its just the effect of irritation. Just ignore it,0,9
real,What about this one then.,0,5
real,I think that tantrum's finished so yeah I'll be by at some point,0,13
real,Compliments to you. Was away from the system. How your side.,0,11
real,happened here while you were adventuring,0,6
real,"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june.",0,25
real,Ok which your another number,0,5
real,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",0,61
real,Aiyah ok wat as long as got improve can already wat...,0,11
spam,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,1,16
real,I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight,0,36
real,Just sleeping..and surfing,0,3
spam,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800,1,33
real,Yeah it's jus rite...,0,4
real,Armand says get your ass over to epsilon,0,8
real,U still havent got urself a jacket ah?,0,8
real,"I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready",0,30
real,Hi its in durban are you still on this number,0,10
real,Ic. There are a lotta childporn cars then.,0,8
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.",1,28
real,"No, I was trying it all weekend ;V",0,8
real,"You know, wot people wear. T shirts, jumpers, hat, belt, is all we know. We r at Cribbs",0,18
